id,en,jp,trans
15,,あと美術館の絵に<br>乗り移った事もあったね。,凭依到美术馆的画<br>上的事情也有过呢。
16,,絵の中から鎧の騎士とか<br>マンモスとかが出てきて<br>大変だったんだから。,从画的里面跑出穿着铠甲的骑士还有<br>长毛象什么的<br>真的是很不得了啊。
17,,もしかすると、あのヒゲのおじさんは<br>ザケンナーの使い方をまだ<br>よくわかっていないのかも……,说不定、那个胡子的大叔<br>对于萨凯那的使用方法<br>不是很清楚……
18,,森の中でも上手く操れてなかったね。<br>ザケンナーが本領発揮したら<br>もっと手が付けられないと思うけど……,在森林的里面也没能很好的操纵吧。<br>萨凯那发挥真正的本领的话<br>会更加棘手才对……
19,,……まるで想像つかねえけど、<br>とにかく連中がヤベエって事は<br>わかったぜ……,……虽然完全无法想象、<br>总之它们是很不妙的家伙这件事<br>倒是明白了……
20,,……お、まだだいぶ距離あるけど、<br>見えてきたぜ、目的地。<br>あそこで少し休むってさ。,……哦、虽然还有不少距离<br>不过能看到目的地了哦。<br>在那边稍微休息一下吧。
21,,マジ！？　森の中走ってたから<br>実はもうクタクタ……,真的！？　在森林里面跑来跑去的<br>其实已经累得不行了……
22,,ふふ、ゆっくりできるといいわね。,呵呵、能慢慢休息就好了呢。
23,,さて、そんじゃあそこまで<br>ひとっとび頼むぜ、<br>グランサイファー！,那么、到那里位置<br>拜托你再飞一会儿了<br>格兰塞法！
24,,<span class='scene-font-katari'>ビィが欄干を小突くと、</span><br><span class='scene-font-katari'>それに応えるように</span><br><span class='scene-font-katari'>グランサイファーの動力が唸った。</span>,<span class='scene-font-katari'>碧轻轻抹了一下栏杆、</span><br><span class='scene-font-katari'>仿佛做出了回应一般</span><br><span class='scene-font-katari'>格兰塞法的动力发出了声响。</span>
40,,<span class='scene-font-katari'>なぎさたちが帝国の追手から逃れた頃、</span><br><span class='scene-font-katari'>帝国の艦隊のある一室では</span><br><span class='scene-font-katari'>ピーサードが鬼の形相をしていた。</span>,<span class='scene-font-katari'>渚她们从帝国的追击逃离之后、</span><br><span class='scene-font-katari'>在帝国剑队的某个房间</span><br><span class='scene-font-katari'>皮萨德摆出了一副恶鬼一样的表情。</span>
41,,…………,…………
42,,ピーサード殿、<br>蒼の少女の居所は<br>突き止めましてございますヨォ……,皮萨德大人、<br>苍之少女她们的位置<br>已经追查到了……
43,,そうか。<br>ではなぜここに件の少女がいないのだ？,是吗。<br>那么、为什么那个少女不在我面前呢？
44,,そ、それは……<br>思わぬ邪魔が入りましてですネェ……,那、那个……<br>没有想到的阻碍突然出现……
45,,チッ……！　ザケンナーまで同行させて<br>しくじるとはな！,啐……！　萨凯那都一起带过去<br>居然还失手了！
46,,何があった？,发生什么了？
47,,それが……,那个……
48,,切り札であるザケンナーもプリキュアと<br>名乗る少女ふたり組の前では、<br>脆く散るばかりでございましてネェ……,做为杀手锏的萨凯那<br>在自称为光之美少女的少女二人组面前<br>轻而易举的就被打倒了……
49,,……プリキュア……？,……光之美少女……？
50,,<span class='scene-font-4'>プリキュアだと～～～！！</span>,<span class='scene-font-4'>居然是光之美少女～～～！！</span>
51,,<span class='scene-font-katari'>その報告を聞くなり、</span><br><span class='scene-font-katari'>思わず声を荒げるピーサード。</span>,<span class='scene-font-katari'>听到这个报告、</span><br><span class='scene-font-katari'>皮萨德的声音不由自主的变得狂躁了起来。</span>
52,,こんな所まで来て<br>その名を聞こうとは……<br>忌々しいヤツらめ～……！,没想到到了这种地方<br>都能听到那个名字……<br>让人厌恶的家伙们～……！
53,,<span class='scene-font-katari'>途端に何かを思い出し、</span><br><span class='scene-font-katari'>怒りとともに叫ぶ。</span><br><span class='scene-font-katari'>机に白い拳が荒々しく振り下ろされた。</span>,<span class='scene-font-katari'>突然想起了什么</span><br><span class='scene-font-katari'>愤怒的同时叫了出来。</span><br><span class='scene-font-katari'>白色的拳头向着对着桌子胡乱的砸了下去</span>
54,,俺たちは何としてでも<br>あの蒼い髪の少女を<br>手に入れねばならん……,我们无论如何<br>都要把那个苍发的少女<br>得到才行……
55,,ジャアクキング様が復活を遂げる時、<br>あの少女が持つ<br>膨大なパワーは必ず役に立つ。,贾酷王大人的复活实行的时候、<br>那个少女所持有的<br>庞大的力量必定会派上用场。
56,,ジャアクキング様の完全復活……<br>お前にこの意味がわかるか？,贾酷王大人的完全复活……<br>你这家伙明白这个意义吗？
57,,は、はぁ……,是、是……
58,,光は闇に呑まれ、世界は崩落し、<br>我らドツクゾーンがすべての世界を<br>支配する時代が来るということだ！,光明被黑暗吞噬、世界崩坏、<br>我们暗之领域支配所有的世界<br>的时代将会到来！
59,,ジャアクキング様は永遠を手にし、<br>ドツクゾーンも永遠を約束される……<br>そして俺自身も永遠の存在となるのだ！,贾酷王大人将永恒握在手中、<br>暗之领域也将成为永远……<br>然后我自己也会成为不灭的存在！
60,,<span class='scene-font-katari'>果てなき野望を瞳に燃やし、</span><br><span class='scene-font-katari'>ピーサードは口角を歪める。</span>,<span class='scene-font-katari'>眼中燃烧着无边的野望</span><br><span class='scene-font-katari'>皮萨德嘴角一斜。</span>
61,,俺は使命を果たし、<br>永久に存在し続けてやる！,我会完成使命、<br>成为永久的存在下去！
62,,だが、その前に……<br>奴らを片づけねばならんようだな。,但是、在此之前……<br>必须要先把她们收拾掉才行的样子啊。
64,,ここからは俺が直々に<br>相手をしてやるとしよう。,这里就由我亲自<br>来作为她们的对手吧。
65,,伝説の戦士、プリキュア……<br>闇に還された復讐を果たす時が<br>きたようだ。,传说的战士、光之美少女……<br>报复被送回黑暗的这份仇<br>的时候似乎到了。
66,,<span class='scene-font-katari'>鋭く細められた瞳は</span><br><span class='scene-font-katari'>窓の外、遠くの空に浮かぶ</span><br><span class='scene-font-katari'>小さな艇影をじっと睨んでいた。</span>,<span class='scene-font-katari'>尖锐的眯起的双眼/span><br><span class='scene-font-katari'>远远的注视着</span><br><span class='scene-font-katari'>窗外遥远天空飞行着的艇影。</span>
67,,待っていろ……<br>お前たちに本物の闇というものを<br>教えてやる！,给我等着……<br>我会告诉你们什么叫<br>真正的黑暗！
68,,ふっふっふっふ……<br><span class='scene-font-4'>はーっはっはっはっは！</span>,呵呵呵呵呵呵……<br><span class='scene-font-4'>哈-哈哈哈哈哈！</span>
info,,1,scene_evt181014_cp3_q1_s10
